scenario,run,demand,supply,reserve,available_supply,shortage,shortage_event
baseline,402,108.39846682,102.59029907,5.0,107.59029907,0.80816775,True
baseline,403,84.01631727,86.53170591,5.0,91.53170591,0.0,False
baseline,404,74.47303274,97.33853104,5.0,102.33853104,0.0,False
baseline,405,97.01878298,98.52593891,5.0,103.52593891,0.0,False
baseline,406,120.68717918,92.85320963,5.0,97.85320963,22.83396956,True
baseline,407,72.0825561,95.26462244,5.0,100.26462244,0.0,False
baseline,408,92.04593622,110.7423082,5.0,115.7423082,0.0,False
baseline,409,122.30029293,108.8514854,5.0,113.8514854,8.44880752,True
baseline,410,80.34718634,99.87676762,5.0,104.87676762,0.0,False
baseline,411,101.75729066,95.54183954,5.0,100.54183954,1.21545111,True
baseline,412,99.04300391,101.98817049,5.0,106.98817049,0.0,False
baseline,413,140.14141008,89.81540642,5.0,94.81540642,45.32600365,True
baseline,414,147.11749819,107.41969068,5.0,112.41969068,34.69780751,True
baseline,415,83.88830601,74.81879664,5.0,79.81879664,4.06950937,True
baseline,416,133.01646437,103.71453717,5.0,108.71453717,24.3019272,True
baseline,417,83.9108019,92.56244736,5.0,97.56244736,0.0,False
baseline,418,145.28458937,106.2221175,5.0,111.2221175,34.06247188,True
baseline,419,65.94592483,101.54945932,5.0,106.54945932,0.0,False
baseline,420,76.67503852,95.28584851,5.0,100.28584851,0.0,False
baseline,421,74.35167489,97.46603744,5.0,102.46603744,0.0,False
baseline,422,104.36155828,94.06634156,5.0,99.06634156,5.29521673,True
baseline,423,61.09223651,93.47820265,5.0,98.47820265,0.0,False
baseline,424,92.49265156,95.59874181,5.0,100.59874181,0.0,False
baseline,425,96.3891842,100.67795913,5.0,105.67795913,0.0,False
baseline,426,104.12136897,92.10024794,5.0,97.10024794,7.02112103,True
baseline,427,69.99928884,103.55760197,5.0,108.55760197,0.0,False
baseline,428,131.24821022,92.83420615,5.0,97.83420615,33.41400407,True
baseline,429,160.25277308,101.73976573,5.0,106.73976573,53.51300735,True
baseline,430,64.53332512,87.49543221,5.0,92.49543221,0.0,False
baseline,431,95.96758677,94.73583117,5.0,99.73583117,0.0,False
baseline,432,52.84667341,90.69161065,5.0,95.69161065,0.0,False
baseline,433,57.79426289,94.33785195,5.0,99.33785195,0.0,False
baseline,434,82.36887379,88.20313577,5.0,93.20313577,0.0,False
baseline,435,62.40621017,78.75064193,5.0,83.75064193,0.0,False
baseline,436,112.05705637,88.41884938,5.0,93.41884938,18.63820699,True
baseline,437,76.34903845,95.29905339,5.0,100.29905339,0.0,False
baseline,438,105.44367573,97.83387247,5.0,102.83387247,2.60980326,True
baseline,439,108.48223619,82.0745532,5.0,87.0745532,21.407683,True
baseline,440,111.18537342,104.38095766,5.0,109.38095766,1.80441576,True
baseline,441,109.79801446,92.74087599,5.0,97.74087599,12.05713848,True
baseline,442,106.33273269,93.14904212,5.0,98.14904212,8.18369057,True
baseline,443,95.14230892,106.15038325,5.0,111.15038325,0.0,False
baseline,444,70.31359326,99.4858709,5.0,104.4858709,0.0,False
baseline,445,88.40486743,85.33744363,5.0,90.33744363,0.0,False
baseline,446,85.82558626,84.05636076,5.0,89.05636076,0.0,False
baseline,447,99.46766035,96.00032983,5.0,101.00032983,0.0,False
baseline,448,113.78902541,102.2075913,5.0,107.2075913,6.58143411,True
baseline,449,99.52912648,79.26535838,5.0,84.26535838,15.2637681,True
baseline,450,88.66746805,86.78437546,5.0,91.78437546,0.0,False
baseline,451,89.27690944,79.84358222,5.0,84.84358222,4.43332722,True
baseline,452,116.98760113,84.98435933,5.0,89.98435933,27.0032418,True
baseline,453,82.72862468,108.08970746,5.0,113.08970746,0.0,False
baseline,454,87.10145527,101.83281067,5.0,106.83281067,0.0,False
baseline,455,119.08688225,98.65037947,5.0,103.65037947,15.43650279,True
baseline,456,86.30728736,107.72596258,5.0,112.72596258,0.0,False
baseline,457,60.98997138,93.65255233,5.0,98.65255233,0.0,False
baseline,458,62.15030779,87.1336685,5.0,92.1336685,0.0,False
baseline,459,69.08810705,89.42891535,5.0,94.42891535,0.0,False
baseline,460,83.45289231,93.89772611,5.0,98.89772611,0.0,False
baseline,461,99.70189672,89.49364447,5.0,94.49364447,5.20825225,True
baseline,462,102.13633877,88.76269823,5.0,93.76269823,8.37364055,True
baseline,463,139.19912979,103.82188223,5.0,108.82188223,30.37724756,True
baseline,464,108.65066637,91.85208678,5.0,96.85208678,11.79857959,True
baseline,465,75.42534373,100.39198925,5.0,105.39198925,0.0,False
baseline,466,101.08709598,80.33797265,5.0,85.33797265,15.74912334,True
baseline,467,62.82145244,98.5316378,5.0,103.5316378,0.0,False
baseline,468,87.22695279,92.73751959,5.0,97.73751959,0.0,False
baseline,469,140.84230202,97.82506574,5.0,102.82506574,38.01723628,True
baseline,470,111.46336348,103.13894876,5.0,108.13894876,3.32441472,True
baseline,471,85.03215045,104.91936207,5.0,109.91936207,0.0,False
baseline,472,96.14810363,95.86652803,5.0,100.86652803,0.0,False
baseline,473,131.21545813,89.70561371,5.0,94.70561371,36.50984442,True
baseline,474,90.03599218,90.04386728,5.0,95.04386728,0.0,False
baseline,475,131.93906285,101.54803783,5.0,106.54803783,25.39102503,True
baseline,476,58.47733719,107.88993483,5.0,112.88993483,0.0,False
baseline,477,63.99476406,88.76717475,5.0,93.76717475,0.0,False
baseline,478,111.44527513,80.4974675,5.0,85.4974675,25.94780763,True
baseline,479,93.91156552,89.35497394,5.0,94.35497394,0.0,False
baseline,480,100.4461372,93.77180189,5.0,98.77180189,1.67433531,True
baseline,481,81.56881237,106.59207258,5.0,111.59207258,0.0,False
baseline,482,122.15904712,100.92665984,5.0,105.92665984,16.23238728,True
baseline,483,61.06466939,106.36686235,5.0,111.36686235,0.0,False
baseline,484,74.51117958,85.25640574,5.0,90.25640574,0.0,False
baseline,485,69.31522702,88.95861348,5.0,93.95861348,0.0,False
baseline,486,99.27594672,112.28287656,5.0,117.28287656,0.0,False
baseline,487,105.46697474,100.54540536,5.0,105.54540536,0.0,False
baseline,488,84.70688624,88.81528198,5.0,93.81528198,0.0,False
baseline,489,99.67847506,97.80789712,5.0,102.80789712,0.0,False
baseline,490,83.02636791,92.58568204,5.0,97.58568204,0.0,False
baseline,491,131.57468225,105.18178593,5.0,110.18178593,21.39289632,True
baseline,492,78.76642494,101.5735282,5.0,106.5735282,0.0,False
baseline,493,79.65620496,97.69850559,5.0,102.69850559,0.0,False
baseline,494,110.64652822,82.13084263,5.0,87.13084263,23.51568558,True
baseline,495,98.50835699,96.01219632,5.0,101.01219632,0.0,False
baseline,496,99.94967653,102.69724646,5.0,107.69724646,0.0,False
baseline,497,65.01204257,100.83662669,5.0,105.83662669,0.0,False
baseline,498,96.09772962,91.70831449,5.0,96.70831449,0.0,False
baseline,499,113.59121585,104.36534801,5.0,109.36534801,4.22586784,True
baseline,500,78.78401176,94.31878872,5.0,99.31878872,0.0,False
baseline,501,82.3701051,102.49390178,5.0,107.49390178,0.0,False
baseline,502,76.88993133,94.00874466,5.0,99.00874466,0.0,False
baseline,503,107.16376672,92.55109586,5.0,97.55109586,9.61267086,True
baseline,504,113.76514655,96.04180553,5.0,101.04180553,12.72334101,True
baseline,505,99.93018836,90.7897881,5.0,95.7897881,4.14040025,True
baseline,506,82.37162299,97.42583022,5.0,102.42583022,0.0,False
baseline,507,75.2477154,90.9472668,5.0,95.9472668,0.0,False
baseline,508,102.18580404,90.85647072,5.0,95.85647072,6.32933332,True
baseline,509,62.03033274,92.16688078,5.0,97.16688078,0.0,False
baseline,510,69.7107613,97.3921903,5.0,102.3921903,0.0,False
baseline,511,79.81644495,93.52969907,5.0,98.52969907,0.0,False
baseline,512,67.12150666,95.49529511,5.0,100.49529511,0.0,False
baseline,513,124.28651711,96.63267602,5.0,101.63267602,22.6538411,True
baseline,514,60.56388642,93.09593458,5.0,98.09593458,0.0,False
baseline,515,106.09484374,99.80966432,5.0,104.80966432,1.28517942,True
baseline,516,67.87899078,99.03016024,5.0,104.03016024,0.0,False
baseline,517,91.85391882,86.93774456,5.0,91.93774456,0.0,False
baseline,518,93.91997336,99.67861219,5.0,104.67861219,0.0,False
baseline,519,62.32315323,89.18393398,5.0,94.18393398,0.0,False
baseline,520,76.09955959,85.72975399,5.0,90.72975399,0.0,False
baseline,521,70.89588922,97.44232486,5.0,102.44232486,0.0,False
baseline,522,62.43309721,94.55904051,5.0,99.55904051,0.0,False
baseline,523,84.06438638,96.25120821,5.0,101.25120821,0.0,False
baseline,524,125.31327367,102.61449622,5.0,107.61449622,17.69877745,True
baseline,525,79.83026367,90.81954161,5.0,95.81954161,0.0,False
baseline,526,72.51949765,97.96888706,5.0,102.96888706,0.0,False
baseline,527,73.8166174,93.16685429,5.0,98.16685429,0.0,False
baseline,528,66.83657158,92.13280693,5.0,97.13280693,0.0,False
baseline,529,92.80100823,90.77567562,5.0,95.77567562,0.0,False
baseline,530,85.99152256,99.61169786,5.0,104.61169786,0.0,False
baseline,531,97.84372851,93.34192989,5.0,98.34192989,0.0,False
baseline,532,119.59984856,102.24221541,5.0,107.24221541,12.35763315,True
baseline,533,102.4290627,108.69286536,5.0,113.69286536,0.0,False
baseline,534,103.67855365,96.85269806,5.0,101.85269806,1.82585559,True
baseline,535,121.34632068,81.75561001,5.0,86.75561001,34.59071068,True
baseline,536,104.40052324,90.2976204,5.0,95.2976204,9.10290284,True
baseline,537,69.95030833,80.5222497,5.0,85.5222497,0.0,False
baseline,538,90.91930446,98.97612459,5.0,103.97612459,0.0,False
baseline,539,100.83800784,94.47545799,5.0,99.47545799,1.36254985,True
baseline,540,93.44472912,98.36716824,5.0,103.36716824,0.0,False
baseline,541,59.37555581,91.14031958,5.0,96.14031958,0.0,False
baseline,542,103.62254663,105.25194046,5.0,110.25194046,0.0,False
baseline,543,93.78821788,101.1607453,5.0,106.1607453,0.0,False
baseline,544,72.56398896,90.18653085,5.0,95.18653085,0.0,False
baseline,545,69.90672715,91.2094587,5.0,96.2094587,0.0,False
baseline,546,122.44939416,91.58831292,5.0,96.58831292,25.86108123,True
baseline,547,93.0380756,90.78069644,5.0,95.78069644,0.0,False
baseline,548,79.84766921,88.49365126,5.0,93.49365126,0.0,False
baseline,549,55.89199345,105.21901302,5.0,110.21901302,0.0,False
baseline,550,76.76039095,95.91450524,5.0,100.91450524,0.0,False
baseline,551,90.57044804,88.5974706,5.0,93.5974706,0.0,False
baseline,552,115.41845556,110.20807158,5.0,115.20807158,0.21038398,True
baseline,553,89.5303032,90.4802897,5.0,95.4802897,0.0,False
baseline,554,114.44718208,108.76131366,5.0,113.76131366,0.68586843,True
baseline,555,69.34144922,90.74774432,5.0,95.74774432,0.0,False
baseline,556,57.94818684,108.43785895,5.0,113.43785895,0.0,False
baseline,557,115.67931372,89.25803848,5.0,94.25803848,21.42127525,True
baseline,558,62.66466975,86.92458001,5.0,91.92458001,0.0,False
baseline,559,67.21488831,92.57705474,5.0,97.57705474,0.0,False
baseline,560,102.537471,84.36843209,5.0,89.36843209,13.1690389,True
baseline,561,112.63492836,86.82621512,5.0,91.82621512,20.80871324,True
baseline,562,75.69700858,90.50326563,5.0,95.50326563,0.0,False
baseline,563,98.52516607,98.75482937,5.0,103.75482937,0.0,False
baseline,564,135.54368271,82.14905757,5.0,87.14905757,48.39462514,True
baseline,565,112.54027956,91.08505445,5.0,96.08505445,16.45522512,True
baseline,566,116.7797012,101.79660792,5.0,106.79660792,9.98309328,True
baseline,567,99.63750114,94.74897725,5.0,99.74897725,0.0,False
baseline,568,66.27506258,94.88269646,5.0,99.88269646,0.0,False
baseline,569,125.44795944,92.12319011,5.0,97.12319011,28.32476933,True
baseline,570,96.25815811,89.62812064,5.0,94.62812064,1.63003747,True
baseline,571,118.33457711,82.61443711,5.0,87.61443711,30.72014,True
baseline,572,83.04812322,114.60647283,5.0,119.60647283,0.0,False
baseline,573,89.37345894,94.57611116,5.0,99.57611116,0.0,False
baseline,574,101.33272934,106.98379731,5.0,111.98379731,0.0,False
baseline,575,76.94237103,98.52048604,5.0,103.52048604,0.0,False
baseline,576,105.49522244,93.5407194,5.0,98.5407194,6.95450304,True
baseline,577,90.01981565,95.89472957,5.0,100.89472957,0.0,False
baseline,578,87.43522192,96.05885849,5.0,101.05885849,0.0,False
baseline,579,138.9298876,96.86113975,5.0,101.86113975,37.06874785,True
baseline,580,106.48098052,97.77599257,5.0,102.77599257,3.70498794,True
baseline,581,60.9731893,85.63901815,5.0,90.63901815,0.0,False
baseline,582,75.77295935,96.58254399,5.0,101.58254399,0.0,False
baseline,583,151.08684584,104.6142475,5.0,109.6142475,41.47259834,True
baseline,584,76.82668007,84.81735284,5.0,89.81735284,0.0,False
baseline,585,54.60770224,100.81780579,5.0,105.81780579,0.0,False
baseline,586,78.04618932,100.52573643,5.0,105.52573643,0.0,False
baseline,587,116.72715938,90.99715919,5.0,95.99715919,20.73000019,True
baseline,588,72.21741238,111.26625176,5.0,116.26625176,0.0,False
baseline,589,71.3651275,97.80289074,5.0,102.80289074,0.0,False
baseline,590,117.99768612,94.62509511,5.0,99.62509511,18.372591,True
baseline,591,114.37713911,97.11738829,5.0,102.11738829,12.25975082,True
baseline,592,96.98561623,92.75092606,5.0,97.75092606,0.0,False
baseline,593,82.34690711,80.21680034,5.0,85.21680034,0.0,False
baseline,594,117.54779724,80.78179419,5.0,85.78179419,31.76600305,True
baseline,595,87.28815621,94.04847773,5.0,99.04847773,0.0,False
baseline,596,102.84816125,101.74581628,5.0,106.74581628,0.0,False
baseline,597,99.11582104,101.17959111,5.0,106.17959111,0.0,False
baseline,598,103.18285946,98.37681071,5.0,103.37681071,0.0,False
baseline,599,74.63050052,80.86935886,5.0,85.86935886,0.0,False
baseline,600,113.79449913,92.44915024,5.0,97.44915024,16.34534889,True
baseline,601,117.59402446,83.91527114,5.0,88.91527114,28.67875332,True
baseline,602,87.76826719,105.16592862,5.0,110.16592862,0.0,False
baseline,603,72.06062251,87.34465195,5.0,92.34465195,0.0,False
baseline,604,73.01799309,99.97311424,5.0,104.97311424,0.0,False
baseline,605,51.22263757,91.02136704,5.0,96.02136704,0.0,False
baseline,606,91.68184387,80.03549896,5.0,85.03549896,6.6463449,True
baseline,607,144.16135588,97.90653252,5.0,102.90653252,41.25482335,True
baseline,608,75.18426909,85.03234171,5.0,90.03234171,0.0,False
baseline,609,126.05803799,91.67100779,5.0,96.67100779,29.3870302,True
baseline,610,123.75274792,107.43501302,5.0,112.43501302,11.3177349,True
baseline,611,70.84251488,99.17905166,5.0,104.17905166,0.0,False
baseline,612,75.85519116,101.39727546,5.0,106.39727546,0.0,False
baseline,613,106.95090211,97.3096792,5.0,102.3096792,4.64122291,True
baseline,614,93.26612378,97.4450099,5.0,102.4450099,0.0,False
baseline,615,70.31863331,97.87388115,5.0,102.87388115,0.0,False
baseline,616,87.36313993,94.56679125,5.0,99.56679125,0.0,False
baseline,617,87.36742533,93.05909924,5.0,98.05909924,0.0,False
baseline,618,58.59602728,91.04960988,5.0,96.04960988,0.0,False
baseline,619,80.04323722,84.85248965,5.0,89.85248965,0.0,False
baseline,620,77.69494746,94.4151393,5.0,99.4151393,0.0,False
baseline,621,95.71133224,99.28042821,5.0,104.28042821,0.0,False
baseline,622,92.3198759,112.77020518,5.0,117.77020518,0.0,False
baseline,623,75.79054019,92.64174734,5.0,97.64174734,0.0,False
baseline,624,83.04578656,96.1131589,5.0,101.1131589,0.0,False
baseline,625,96.31276956,90.30404125,5.0,95.30404125,1.0087283,True
baseline,626,130.87116524,91.02943405,5.0,96.02943405,34.84173118,True
baseline,627,59.39336382,99.78180084,5.0,104.78180084,0.0,False
baseline,628,86.02600418,86.83511117,5.0,91.83511117,0.0,False
baseline,629,112.6790563,88.12958199,5.0,93.12958199,19.5494743,True
baseline,630,120.3887291,107.64808335,5.0,112.64808335,7.74064576,True
baseline,631,102.2759604,107.40670537,5.0,112.40670537,0.0,False
baseline,632,63.40252107,89.29495641,5.0,94.29495641,0.0,False
baseline,633,65.35810297,92.27638337,5.0,97.27638337,0.0,False
baseline,634,91.1374753,92.94157149,5.0,97.94157149,0.0,False
baseline,635,107.97784204,89.34255736,5.0,94.34255736,13.63528468,True
baseline,636,42.85886657,109.57596012,5.0,114.57596012,0.0,False
baseline,637,95.0179531,95.36861103,5.0,100.36861103,0.0,False
baseline,638,72.97305671,101.06465658,5.0,106.06465658,0.0,False
baseline,639,97.06732735,78.68872269,5.0,83.68872269,13.37860467,True
baseline,640,68.30781548,106.98840806,5.0,111.98840806,0.0,False
baseline,641,74.08503345,80.79984342,5.0,85.79984342,0.0,False
baseline,642,100.15707409,101.49838979,5.0,106.49838979,0.0,False
baseline,643,84.53947209,93.61206968,5.0,98.61206968,0.0,False
baseline,644,85.24288726,94.17497235,5.0,99.17497235,0.0,False
baseline,645,74.23874517,105.60968867,5.0,110.60968867,0.0,False
baseline,646,103.11848239,96.14131908,5.0,101.14131908,1.97716331,True
baseline,647,92.95340298,88.61652361,5.0,93.61652361,0.0,False
baseline,648,58.95309658,99.95282152,5.0,104.95282152,0.0,False
baseline,649,122.97497294,103.2852129,5.0,108.2852129,14.68976005,True
baseline,650,91.89954435,100.2299451,5.0,105.2299451,0.0,False
baseline,651,84.52891893,94.81277259,5.0,99.81277259,0.0,False
baseline,652,67.96421354,84.25891736,5.0,89.25891736,0.0,False
baseline,653,104.60903142,90.06736314,5.0,95.06736314,9.54166828,True
baseline,654,135.9650892,90.59029636,5.0,95.59029636,40.37479284,True
baseline,655,90.54186579,101.60146349,5.0,106.60146349,0.0,False
baseline,656,74.87275247,95.78933871,5.0,100.78933871,0.0,False
baseline,657,117.11109184,103.90527147,5.0,108.90527147,8.20582038,True
baseline,658,58.5750542,98.23429279,5.0,103.23429279,0.0,False
baseline,659,104.11324149,98.17549495,5.0,103.17549495,0.93774654,True
baseline,660,109.99262121,99.8550331,5.0,104.8550331,5.13758811,True
baseline,661,80.29664777,86.42269079,5.0,91.42269079,0.0,False
baseline,662,103.20852351,91.19633801,5.0,96.19633801,7.01218551,True
baseline,663,116.56841084,119.4368854,5.0,124.4368854,0.0,False
baseline,664,149.95349942,102.00664434,5.0,107.00664434,42.94685508,True
baseline,665,101.92377973,82.59616788,5.0,87.59616788,14.32761184,True
baseline,666,56.17140638,91.2761214,5.0,96.2761214,0.0,False
baseline,667,105.30117528,101.53487162,5.0,106.53487162,0.0,False
baseline,668,72.95204238,79.55987234,5.0,84.55987234,0.0,False
baseline,669,103.25265825,94.53182171,5.0,99.53182171,3.72083654,True
baseline,670,114.92874754,92.34819819,5.0,97.34819819,17.58054934,True
baseline,671,81.99264417,87.01604737,5.0,92.01604737,0.0,False
