scenario,seed,step,resource_stock,depleted
baseline,19,9,53.71930607,0
baseline,19,10,52.19440625,0
baseline,19,11,50.68573849,0
baseline,19,12,49.18489206,0
baseline,19,13,47.68369614,0
baseline,19,14,46.17403867,0
baseline,19,15,44.6476903,0
baseline,19,16,43.09612531,0
baseline,19,17,41.51033104,0
baseline,19,18,39.88059697,0
baseline,19,19,38.1962728,0
baseline,19,20,36.44548245,0
baseline,19,21,34.61477754,0
baseline,19,22,32.68870842,0
baseline,19,23,30.64928295,0
baseline,19,24,28.4752725,0
baseline,19,25,26.14130749,0
baseline,19,26,23.61668051,0
baseline,19,27,20.86373733,0
baseline,19,28,17.83567808,0
baseline,19,29,14.47349959,0
baseline,19,30,10.70166158,0
baseline,19,31,6.42181465,0
baseline,19,32,1.50350982,1
baseline,19,33,0.0,1
baseline,19,34,0.0,1
baseline,19,35,0.0,1
baseline,19,36,0.0,1
baseline,19,37,0.0,1
baseline,19,38,0.0,1
baseline,19,39,0.0,1
baseline,19,40,0.0,1
baseline,19,41,0.0,1
baseline,19,42,0.0,1
baseline,19,43,0.0,1
baseline,19,44,0.0,1
baseline,19,45,0.0,1
baseline,19,46,0.0,1
baseline,19,47,0.0,1
baseline,19,48,0.0,1
baseline,19,49,0.0,1
baseline,19,50,0.0,1
baseline,20,0,70.0,0
baseline,20,1,67.78,0
baseline,20,2,65.71096888,0
baseline,20,3,63.7666667,0
baseline,20,4,61.9255287,0
baseline,20,5,60.16953588,0
baseline,20,6,58.48338085,0
baseline,20,7,56.8538389,0
baseline,20,8,55.26928371,0
baseline,20,9,53.71930607,0
baseline,20,10,52.19440625,0
baseline,20,11,50.68573849,0
baseline,20,12,49.18489206,0
baseline,20,13,47.68369614,0
baseline,20,14,46.17403867,0
baseline,20,15,44.6476903,0
baseline,20,16,43.09612531,0
baseline,20,17,41.51033104,0
baseline,20,18,39.88059697,0
baseline,20,19,38.1962728,0
baseline,20,20,36.44548245,0
baseline,20,21,34.61477754,0
baseline,20,22,32.68870842,0
baseline,20,23,30.64928295,0
baseline,20,24,28.4752725,0
baseline,20,25,26.14130749,0
baseline,20,26,23.61668051,0
baseline,20,27,18.50206928,0
baseline,20,28,15.21625392,0
baseline,20,29,11.53841774,0
baseline,20,30,7.37568978,0
baseline,20,31,2.6053925,1
baseline,20,32,0.0,1
baseline,20,33,0.0,1
baseline,20,34,0.0,1
baseline,20,35,0.0,1
baseline,20,36,0.0,1
baseline,20,37,0.0,1
baseline,20,38,0.0,1
baseline,20,39,0.0,1
baseline,20,40,0.0,1
baseline,20,41,0.0,1
baseline,20,42,0.0,1
baseline,20,43,0.0,1
baseline,20,44,0.0,1
baseline,20,45,0.0,1
baseline,20,46,0.0,1
baseline,20,47,0.0,1
baseline,20,48,0.0,1
baseline,20,49,0.0,1
baseline,20,50,0.0,1
baseline,21,0,70.0,0
baseline,21,1,67.78,0
baseline,21,2,65.71096888,0
baseline,21,3,63.7666667,0
baseline,21,4,61.9255287,0
baseline,21,5,60.16953588,0
baseline,21,6,58.48338085,0
baseline,21,7,56.8538389,0
baseline,21,8,55.26928371,0
baseline,21,9,53.71930607,0
baseline,21,10,52.19440625,0
baseline,21,11,45.46629787,0
baseline,21,12,43.92929985,0
baseline,21,13,42.36296373,0
baseline,21,14,40.75797995,0
baseline,21,15,39.10423306,0
baseline,21,16,37.39054114,0
baseline,21,17,35.60434392,0
baseline,21,18,30.17088668,0
baseline,21,19,27.96313796,0
baseline,21,20,25.58901604,0
baseline,21,21,23.01640299,0
baseline,21,22,20.20579688,0
baseline,21,23,15.08736702,0
baseline,21,24,11.39336153,0
baseline,21,25,7.21051097,0
baseline,21,26,2.4148183,1
baseline,21,27,0.0,1
baseline,21,28,0.0,1
baseline,21,29,0.0,1
baseline,21,30,0.0,1
baseline,21,31,0.0,1
baseline,21,32,0.0,1
baseline,21,33,0.0,1
baseline,21,34,0.0,1
baseline,21,35,0.0,1
baseline,21,36,0.0,1
baseline,21,37,0.0,1
baseline,21,38,0.0,1
baseline,21,39,0.0,1
baseline,21,40,0.0,1
baseline,21,41,0.0,1
baseline,21,42,0.0,1
baseline,21,43,0.0,1
baseline,21,44,0.0,1
baseline,21,45,0.0,1
baseline,21,46,0.0,1
baseline,21,47,0.0,1
baseline,21,48,0.0,1
baseline,21,49,0.0,1
baseline,21,50,0.0,1
baseline,22,0,70.0,0
baseline,22,1,67.78,0
baseline,22,2,65.71096888,0
baseline,22,3,57.19556981,0
baseline,22,4,55.60237261,0
baseline,22,5,54.04587677,0
baseline,22,6,52.51641235,0
baseline,22,7,51.00501416,0
baseline,22,8,49.50319606,0
baseline,22,9,48.0027518,0
baseline,22,10,46.4955716,0
baseline,22,11,44.97346576,0
baseline,22,12,43.42798688,0
baseline,22,13,41.85024244,0
baseline,22,14,40.23068905,0
baseline,22,15,38.55889806,0
baseline,22,16,36.8232802,0
baseline,22,17,35.0107535,0
baseline,22,18,29.60525863,0
baseline,22,19,27.35655677,0
baseline,22,20,24.93365084,0
baseline,22,21,22.30267149,0
baseline,22,22,19.42181588,0
baseline,22,23,16.23877026,0
baseline,22,24,12.68709311,0
baseline,22,25,8.68103768,0
baseline,22,26,4.10797571,1
baseline,22,27,0.0,1
baseline,22,28,0.0,1
baseline,22,29,0.0,1
baseline,22,30,0.0,1
baseline,22,31,0.0,1
baseline,22,32,0.0,1
baseline,22,33,0.0,1
baseline,22,34,0.0,1
baseline,22,35,0.0,1
baseline,22,36,0.0,1
baseline,22,37,0.0,1
baseline,22,38,0.0,1
baseline,22,39,0.0,1
baseline,22,40,0.0,1
baseline,22,41,0.0,1
baseline,22,42,0.0,1
baseline,22,43,0.0,1
baseline,22,44,0.0,1
baseline,22,45,0.0,1
baseline,22,46,0.0,1
baseline,22,47,0.0,1
baseline,22,48,0.0,1
baseline,22,49,0.0,1
baseline,22,50,0.0,1
baseline,23,0,70.0,0
baseline,23,1,67.78,0
baseline,23,2,65.71096888,0
baseline,23,3,63.7666667,0
baseline,23,4,61.9255287,0
baseline,23,5,60.16953588,0
baseline,23,6,58.48338085,0
baseline,23,7,56.8538389,0
baseline,23,8,55.26928371,0
baseline,23,9,53.71930607,0
baseline,23,10,52.19440625,0
baseline,23,11,50.68573849,0
baseline,23,12,49.18489206,0
baseline,23,13,42.76520694,0
baseline,23,14,41.17099092,0
baseline,23,15,39.5306784,0
baseline,23,16,37.83338635,0
baseline,23,17,36.06693867,0
baseline,23,18,34.21750431,0
baseline,23,19,32.26914741,0
baseline,23,20,30.20325777,0
baseline,23,21,27.99781796,0
baseline,23,22,25.62644514,0
baseline,23,23,23.05711882,0
baseline,23,24,20.25046489,0
baseline,23,25,17.15740218,0
baseline,23,26,13.71585697,0
baseline,23,27,9.8460867,0
baseline,23,28,5.44388055,0
baseline,23,29,0.37043454,1
baseline,23,30,0.0,1
baseline,23,31,0.0,1
baseline,23,32,0.0,1
baseline,23,33,0.0,1
baseline,23,34,0.0,1
baseline,23,35,0.0,1
baseline,23,36,0.0,1
baseline,23,37,0.0,1
baseline,23,38,0.0,1
baseline,23,39,0.0,1
baseline,23,40,0.0,1
baseline,23,41,0.0,1
baseline,23,42,0.0,1
baseline,23,43,0.0,1
baseline,23,44,0.0,1
baseline,23,45,0.0,1
baseline,23,46,0.0,1
baseline,23,47,0.0,1
baseline,23,48,0.0,1
baseline,23,49,0.0,1
baseline,23,50,0.0,1
baseline,24,0,70.0,0
baseline,24,1,67.78,0
baseline,24,2,65.71096888,0
baseline,24,3,63.7666667,0
baseline,24,4,61.9255287,0
baseline,24,5,60.16953588,0
baseline,24,6,58.48338085,0
baseline,24,7,56.8538389,0
baseline,24,8,55.26928371,0
baseline,24,9,53.71930607,0
baseline,24,10,52.19440625,0
baseline,24,11,50.68573849,0
baseline,24,12,49.18489206,0
baseline,24,13,47.68369614,0
baseline,24,14,46.17403867,0
baseline,24,15,44.6476903,0
baseline,24,16,43.09612531,0
baseline,24,17,41.51033104,0
baseline,24,18,39.88059697,0
baseline,24,19,38.1962728,0
baseline,24,20,36.44548245,0
baseline,24,21,34.61477754,0
baseline,24,22,32.68870842,0
baseline,24,23,30.64928295,0
baseline,24,24,28.4752725,0
baseline,24,25,26.14130749,0
baseline,24,26,23.61668051,0
baseline,24,27,20.86373733,0
baseline,24,28,17.83567808,0
baseline,24,29,14.47349959,0
baseline,24,30,10.70166158,0
baseline,24,31,6.42181465,0
baseline,24,32,1.50350982,1
baseline,24,33,0.0,1
baseline,24,34,0.0,1
baseline,24,35,0.0,1
baseline,24,36,0.0,1
baseline,24,37,0.0,1
baseline,24,38,0.0,1
baseline,24,39,0.0,1
baseline,24,40,0.0,1
baseline,24,41,0.0,1
baseline,24,42,0.0,1
baseline,24,43,0.0,1
baseline,24,44,0.0,1
baseline,24,45,0.0,1
baseline,24,46,0.0,1
baseline,24,47,0.0,1
baseline,24,48,0.0,1
baseline,24,49,0.0,1
baseline,24,50,0.0,1
baseline,25,0,70.0,0
baseline,25,1,67.78,0
baseline,25,2,65.71096888,0
baseline,25,3,63.7666667,0
baseline,25,4,61.9255287,0
baseline,25,5,60.16953588,0
baseline,25,6,58.48338085,0
baseline,25,7,51.00550081,0
baseline,25,8,49.50368096,0
baseline,25,9,48.00323756,0
baseline,25,10,46.49606085,0
baseline,25,11,44.97396119,0
baseline,25,12,43.42849127,0
baseline,25,13,41.85075876,0
baseline,25,14,40.23122052,0
baseline,25,15,38.55944823,0
baseline,25,16,36.82385302,0
baseline,25,17,35.01135349,0
baseline,25,18,33.10696635,0
baseline,25,19,31.0932921,0
baseline,25,20,28.94985761,0
baseline,25,21,26.65226232,0
baseline,25,22,24.17105198,0
baseline,25,23,21.47020978,0
baseline,25,24,18.50510171,0
baseline,25,25,15.21963019,0
baseline,25,26,11.54221677,0
baseline,25,27,7.3800148,0
baseline,25,28,2.61038116,1
baseline,25,29,0.0,1
baseline,25,30,0.0,1
baseline,25,31,0.0,1
baseline,25,32,0.0,1
baseline,25,33,0.0,1
baseline,25,34,0.0,1
baseline,25,35,0.0,1
baseline,25,36,0.0,1
baseline,25,37,0.0,1
baseline,25,38,0.0,1
baseline,25,39,0.0,1
baseline,25,40,0.0,1
baseline,25,41,0.0,1
baseline,25,42,0.0,1
baseline,25,43,0.0,1
baseline,25,44,0.0,1
baseline,25,45,0.0,1
baseline,25,46,0.0,1
baseline,25,47,0.0,1
baseline,25,48,0.0,1
baseline,25,49,0.0,1
baseline,25,50,0.0,1
baseline,26,0,70.0,0
baseline,26,1,67.78,0
baseline,26,2,65.71096888,0
baseline,26,3,63.7666667,0
baseline,26,4,61.9255287,0
baseline,26,5,60.16953588,0
baseline,26,6,58.48338085,0
baseline,26,7,56.8538389,0
baseline,26,8,49.58389982,0
baseline,26,9,48.08358816,0
baseline,26,10,46.57697742,0
baseline,26,11,45.05588667,0
baseline,26,12,43.51188701,0
baseline,26,13,41.93611491,0
baseline,26,14,40.31906768,0
baseline,26,15,38.65037086,0
baseline,26,16,36.91850552,0
baseline,26,17,35.11047962,0
baseline,26,18,29.70037559,0
baseline,26,19,27.45864104,0
baseline,26,20,25.04403788,0
baseline,26,21,22.4229978,0
baseline,26,22,19.55411391,0
baseline,26,23,16.38560034,0
baseline,26,24,12.85173019,0
baseline,26,25,8.86774108,0
baseline,26,26,4.32238818,1
baseline,26,27,0.0,1
baseline,26,28,0.0,1
baseline,26,29,0.0,1
baseline,26,30,0.0,1
baseline,26,31,0.0,1
baseline,26,32,0.0,1
baseline,26,33,0.0,1
baseline,26,34,0.0,1
baseline,26,35,0.0,1
baseline,26,36,0.0,1
baseline,26,37,0.0,1
baseline,26,38,0.0,1
baseline,26,39,0.0,1
baseline,26,40,0.0,1
baseline,26,41,0.0,1
baseline,26,42,0.0,1
baseline,26,43,0.0,1
baseline,26,44,0.0,1
baseline,26,45,0.0,1
baseline,26,46,0.0,1
baseline,26,47,0.0,1
baseline,26,48,0.0,1
baseline,26,49,0.0,1
baseline,26,50,0.0,1
baseline,27,0,70.0,0
baseline,27,1,67.78,0
baseline,27,2,65.71096888,0
baseline,27,3,63.7666667,0
baseline,27,4,61.9255287,0
baseline,27,5,60.16953588,0
baseline,27,6,58.48338085,0
baseline,27,7,56.8538389,0
baseline,27,8,55.26928371,0
baseline,27,9,53.71930607,0
baseline,27,10,52.19440625,0
baseline,27,11,50.68573849,0
baseline,27,12,49.18489206,0
baseline,27,13,47.68369614,0
baseline,27,14,46.17403867,0
baseline,27,15,44.6476903,0
baseline,27,16,43.09612531,0
baseline,27,17,41.51033104,0
baseline,27,18,39.88059697,0
baseline,27,19,38.1962728,0
baseline,27,20,36.44548245,0
baseline,27,21,34.61477754,0
baseline,27,22,29.22723066,0
baseline,27,23,26.95051636,0
baseline,27,24,24.49421471,0
baseline,27,25,21.82323356,0
baseline,27,26,18.89415926,0
baseline,27,27,15.65252726,0
baseline,27,28,12.02897927,0
baseline,27,29,7.93374213,0
baseline,27,30,3.24851603,1
baseline,27,31,0.0,1
baseline,27,32,0.0,1
baseline,27,33,0.0,1
baseline,27,34,0.0,1
baseline,27,35,0.0,1
baseline,27,36,0.0,1
baseline,27,37,0.0,1
baseline,27,38,0.0,1
baseline,27,39,0.0,1
baseline,27,40,0.0,1
baseline,27,41,0.0,1
baseline,27,42,0.0,1
baseline,27,43,0.0,1
baseline,27,44,0.0,1
baseline,27,45,0.0,1
baseline,27,46,0.0,1
baseline,27,47,0.0,1
baseline,27,48,0.0,1
baseline,27,49,0.0,1
baseline,27,50,0.0,1
baseline,28,0,70.0,0
baseline,28,1,67.78,0
baseline,28,2,65.71096888,0
baseline,28,3,63.7666667,0
baseline,28,4,61.9255287,0
baseline,28,5,60.16953588,0
baseline,28,6,58.48338085,0
baseline,28,7,56.8538389,0
baseline,28,8,55.26928371,0
baseline,28,9,53.71930607,0
baseline,28,10,52.19440625,0
baseline,28,11,50.68573849,0
baseline,28,12,49.18489206,0
baseline,28,13,42.76520694,0
baseline,28,14,41.17099092,0
baseline,28,15,39.5306784,0
baseline,28,16,37.83338635,0
baseline,28,17,36.06693867,0
baseline,28,18,34.21750431,0
baseline,28,19,32.26914741,0
baseline,28,20,30.20325777,0
baseline,28,21,27.99781796,0
baseline,28,22,25.62644514,0
baseline,28,23,23.05711882,0
baseline,28,24,20.25046489,0
baseline,28,25,17.15740218,0
baseline,28,26,13.71585697,0
baseline,28,27,9.8460867,0
baseline,28,28,4.45927188,1
baseline,28,29,0.0,1
baseline,28,30,0.0,1
baseline,28,31,0.0,1
baseline,28,32,0.0,1
baseline,28,33,0.0,1
baseline,28,34,0.0,1
baseline,28,35,0.0,1
baseline,28,36,0.0,1
baseline,28,37,0.0,1
baseline,28,38,0.0,1
baseline,28,39,0.0,1
baseline,28,40,0.0,1
baseline,28,41,0.0,1
baseline,28,42,0.0,1
baseline,28,43,0.0,1
baseline,28,44,0.0,1
baseline,28,45,0.0,1
baseline,28,46,0.0,1
baseline,28,47,0.0,1
baseline,28,48,0.0,1
baseline,28,49,0.0,1
baseline,28,50,0.0,1
baseline,29,0,70.0,0
baseline,29,1,67.78,0
baseline,29,2,65.71096888,0
baseline,29,3,63.7666667,0
baseline,29,4,61.9255287,0
baseline,29,5,60.16953588,0
baseline,29,6,58.48338085,0
baseline,29,7,56.8538389,0
baseline,29,8,55.26928371,0
baseline,29,9,53.71930607,0
baseline,29,10,52.19440625,0
baseline,29,11,50.68573849,0
baseline,29,12,49.18489206,0
baseline,29,13,47.68369614,0
baseline,29,14,46.17403867,0
baseline,29,15,44.6476903,0
baseline,29,16,43.09612531,0
baseline,29,17,41.51033104,0
baseline,29,18,39.88059697,0
baseline,29,19,38.1962728,0
baseline,29,20,36.44548245,0
baseline,29,21,34.61477754,0
baseline,29,22,32.68870842,0
baseline,29,23,30.64928295,0
baseline,29,24,28.4752725,0
baseline,29,25,26.14130749,0
baseline,29,26,23.61668051,0
baseline,29,27,20.86373733,0
baseline,29,28,17.83567808,0
baseline,29,29,14.47349959,0
baseline,29,30,10.70166158,0
baseline,29,31,6.42181465,0
baseline,29,32,1.50350982,1
baseline,29,33,0.0,1
baseline,29,34,0.0,1
baseline,29,35,0.0,1
baseline,29,36,0.0,1
baseline,29,37,0.0,1
baseline,29,38,0.0,1
baseline,29,39,0.0,1
baseline,29,40,0.0,1
baseline,29,41,0.0,1
baseline,29,42,0.0,1
baseline,29,43,0.0,1
baseline,29,44,0.0,1
baseline,29,45,0.0,1
baseline,29,46,0.0,1
baseline,29,47,0.0,1
baseline,29,48,0.0,1
baseline,29,49,0.0,1
baseline,29,50,0.0,1
baseline,30,0,70.0,0
baseline,30,1,67.78,0
baseline,30,2,65.71096888,0
baseline,30,3,57.19556981,0
baseline,30,4,55.60237261,0
baseline,30,5,54.04587677,0
baseline,30,6,52.51641235,0
baseline,30,7,51.00501416,0
baseline,30,8,49.50319606,0
baseline,30,9,48.0027518,0
baseline,30,10,46.4955716,0
baseline,30,11,44.97346576,0
baseline,30,12,43.42798688,0
baseline,30,13,41.85024244,0
baseline,30,14,40.23068905,0
baseline,30,15,38.55889806,0
baseline,30,16,36.8232802,0
baseline,30,17,35.0107535,0
baseline,30,18,33.10633398,0
baseline,30,19,31.09262127,0
baseline,30,20,28.94914112,0
baseline,30,21,26.65149153,0
baseline,30,22,24.17021641,0
baseline,30,23,19.05227487,0
baseline,30,24,15.82830383,0
baseline,30,25,12.22643515,0
baseline,30,26,8.15811919,0
baseline,30,27,3.50678181,1
baseline,30,28,0.0,1
baseline,30,29,0.0,1
baseline,30,30,0.0,1
baseline,30,31,0.0,1
baseline,30,32,0.0,1
baseline,30,33,0.0,1
baseline,30,34,0.0,1
baseline,30,35,0.0,1
baseline,30,36,0.0,1
baseline,30,37,0.0,1
baseline,30,38,0.0,1
baseline,30,39,0.0,1
baseline,30,40,0.0,1
baseline,30,41,0.0,1
baseline,30,42,0.0,1
baseline,30,43,0.0,1
baseline,30,44,0.0,1
baseline,30,45,0.0,1
baseline,30,46,0.0,1
baseline,30,47,0.0,1
baseline,30,48,0.0,1
baseline,30,49,0.0,1
baseline,30,50,0.0,1
baseline,31,0,70.0,0
baseline,31,1,60.78,0
baseline,31,2,59.07082488,0
baseline,31,3,57.42272112,0
baseline,31,4,55.8235469,0
baseline,31,5,54.26250225,0
baseline,31,6,52.72979818,0
baseline,31,7,51.21638495,0
baseline,31,8,49.71372168,0
baseline,31,9,48.21357416,0
baseline,31,10,46.70782979,0
baseline,31,11,45.1883207,0
baseline,31,12,43.64664663,0
baseline,31,13,42.07398945,0
baseline,31,14,40.4609105,0
baseline,31,15,38.79712088,0
baseline,31,16,37.07121278,0
baseline,31,17,35.27033641,0
baseline,31,18,29.85276939,0
baseline,31,19,27.62212977,0
baseline,31,20,25.22074543,0
baseline,31,21,22.61552481,0
baseline,31,22,19.76568774,0
baseline,31,23,16.6202832,0
baseline,31,24,13.11471331,0
baseline,31,25,9.16576943,0
baseline,31,26,4.66438754,1
baseline,31,27,0.0,1
baseline,31,28,0.0,1
baseline,31,29,0.0,1
baseline,31,30,0.0,1
baseline,31,31,0.0,1
baseline,31,32,0.0,1
baseline,31,33,0.0,1
baseline,31,34,0.0,1
baseline,31,35,0.0,1
baseline,31,36,0.0,1
baseline,31,37,0.0,1
baseline,31,38,0.0,1
baseline,31,39,0.0,1
baseline,31,40,0.0,1
baseline,31,41,0.0,1
baseline,31,42,0.0,1
baseline,31,43,0.0,1
baseline,31,44,0.0,1
baseline,31,45,0.0,1
baseline,31,46,0.0,1
baseline,31,47,0.0,1
baseline,31,48,0.0,1
baseline,31,49,0.0,1
baseline,31,50,0.0,1
baseline,32,0,70.0,0
baseline,32,1,67.78,0
baseline,32,2,65.71096888,0
baseline,32,3,63.7666667,0
baseline,32,4,61.9255287,0
baseline,32,5,60.16953588,0
baseline,32,6,58.48338085,0
baseline,32,7,56.8538389,0
baseline,32,8,55.26928371,0
baseline,32,9,53.71930607,0
baseline,32,10,52.19440625,0
baseline,32,11,50.68573849,0
baseline,32,12,49.18489206,0
baseline,32,13,47.68369614,0
baseline,32,14,41.40566905,0
baseline,32,15,39.77271651,0
baseline,32,16,38.08444132,0
baseline,32,17,32.52043222,0
baseline,32,18,30.4704687,0
baseline,32,19,28.28394403,0
baseline,32,20,25.93508727,0
baseline,32,21,23.39267123,0
baseline,32,22,20.61836133,0
baseline,32,23,17.56445609,0
baseline,32,24,14.17073997,0
baseline,32,25,10.3600154,0
baseline,32,26,6.03162431,0
baseline,32,27,1.05183181,1
baseline,32,28,0.0,1
baseline,32,29,0.0,1
baseline,32,30,0.0,1
baseline,32,31,0.0,1
baseline,32,32,0.0,1
baseline,32,33,0.0,1
baseline,32,34,0.0,1
baseline,32,35,0.0,1
baseline,32,36,0.0,1
baseline,32,37,0.0,1
baseline,32,38,0.0,1
baseline,32,39,0.0,1
baseline,32,40,0.0,1
baseline,32,41,0.0,1
baseline,32,42,0.0,1
baseline,32,43,0.0,1
baseline,32,44,0.0,1
baseline,32,45,0.0,1
baseline,32,46,0.0,1
baseline,32,47,0.0,1
baseline,32,48,0.0,1
baseline,32,49,0.0,1
baseline,32,50,0.0,1
baseline,33,0,70.0,0
baseline,33,1,67.78,0
baseline,33,2,65.71096888,0
baseline,33,3,63.7666667,0
baseline,33,4,61.9255287,0
baseline,33,5,60.16953588,0
baseline,33,6,58.48338085,0
baseline,33,7,56.8538389,0
baseline,33,8,55.26928371,0
baseline,33,9,53.71930607,0
baseline,33,10,52.19440625,0
baseline,33,11,50.68573849,0
baseline,33,12,49.18489206,0
baseline,33,13,47.68369614,0
baseline,33,14,46.17403867,0
baseline,33,15,44.6476903,0
baseline,33,16,43.09612531,0
baseline,33,17,41.51033104,0
baseline,33,18,39.88059697,0
baseline,33,19,38.1962728,0
baseline,33,20,36.44548245,0
baseline,33,21,34.61477754,0
baseline,33,22,32.68870842,0
baseline,33,23,30.64928295,0
baseline,33,24,28.4752725,0
baseline,33,25,26.14130749,0
baseline,33,26,23.61668051,0
baseline,33,27,20.86373733,0
baseline,33,28,17.83567808,0
baseline,33,29,14.47349959,0
baseline,33,30,10.70166158,0
baseline,33,31,6.42181465,0
baseline,33,32,1.50350982,1
baseline,33,33,0.0,1
baseline,33,34,0.0,1
baseline,33,35,0.0,1
baseline,33,36,0.0,1
baseline,33,37,0.0,1
baseline,33,38,0.0,1
baseline,33,39,0.0,1
baseline,33,40,0.0,1
baseline,33,41,0.0,1
baseline,33,42,0.0,1
baseline,33,43,0.0,1
baseline,33,44,0.0,1
baseline,33,45,0.0,1
baseline,33,46,0.0,1
baseline,33,47,0.0,1
baseline,33,48,0.0,1
baseline,33,49,0.0,1
baseline,33,50,0.0,1
baseline,34,0,70.0,0
baseline,34,1,67.78,0
baseline,34,2,65.71096888,0
baseline,34,3,63.7666667,0
baseline,34,4,61.9255287,0
baseline,34,5,60.16953588,0
baseline,34,6,58.48338085,0
baseline,34,7,56.8538389,0
baseline,34,8,55.26928371,0
baseline,34,9,53.71930607,0
baseline,34,10,52.19440625,0
baseline,34,11,50.68573849,0
baseline,34,12,49.18489206,0
baseline,34,13,47.68369614,0
baseline,34,14,46.17403867,0
baseline,34,15,44.6476903,0
baseline,34,16,43.09612531,0
baseline,34,17,41.51033104,0
baseline,34,18,39.88059697,0
baseline,34,19,38.1962728,0
baseline,34,20,36.44548245,0
baseline,34,21,34.61477754,0
baseline,34,22,32.68870842,0
baseline,34,23,30.64928295,0
baseline,34,24,28.4752725,0
baseline,34,25,26.14130749,0
baseline,34,26,23.61668051,0
baseline,34,27,20.86373733,0
baseline,34,28,17.83567808,0
baseline,34,29,14.47349959,0
baseline,34,30,10.70166158,0
baseline,34,31,6.42181465,0
baseline,34,32,1.50350982,1
baseline,34,33,0.0,1
baseline,34,34,0.0,1
baseline,34,35,0.0,1
baseline,34,36,0.0,1
baseline,34,37,0.0,1
baseline,34,38,0.0,1
baseline,34,39,0.0,1
baseline,34,40,0.0,1
baseline,34,41,0.0,1
baseline,34,42,0.0,1
baseline,34,43,0.0,1
baseline,34,44,0.0,1
baseline,34,45,0.0,1
baseline,34,46,0.0,1
baseline,34,47,0.0,1
baseline,34,48,0.0,1
baseline,34,49,0.0,1
baseline,34,50,0.0,1
baseline,35,0,70.0,0
baseline,35,1,67.78,0
baseline,35,2,65.71096888,0
baseline,35,3,63.7666667,0
baseline,35,4,61.9255287,0
baseline,35,5,60.16953588,0
baseline,35,6,58.48338085,0
baseline,35,7,56.8538389,0
baseline,35,8,55.26928371,0
baseline,35,9,53.71930607,0
baseline,35,10,52.19440625,0
