scenario,replication,sampled_initial_stock,sampled_growth_rate,sampled_extraction,sampled_shock_probability,final_stock,minimum_stock,depleted
stress_uncertainty,209,65.7135257,0.17503874,9.87795923,0.15941561,0.0,0.0,1
stress_uncertainty,210,60.13317821,0.17478067,8.78795748,0.12297912,0.0,0.0,1
stress_uncertainty,211,67.44381479,0.11135747,10.29669438,0.12084883,0.0,0.0,1
stress_uncertainty,212,65.7326862,0.15999173,9.59026044,0.1749921,0.0,0.0,1
stress_uncertainty,213,72.43687127,0.10371926,9.37297775,0.15163239,0.0,0.0,1
stress_uncertainty,214,71.6874587,0.16488687,9.45526181,0.0979008,0.0,0.0,1
stress_uncertainty,215,69.9020402,0.17015015,9.38820092,0.17351121,0.0,0.0,1
stress_uncertainty,216,74.70715933,0.13435998,7.17279452,0.12620894,0.0,0.0,1
stress_uncertainty,217,70.34175939,0.1753371,7.07785721,0.15146758,0.0,0.0,1
stress_uncertainty,218,60.66649066,0.19548005,9.88948044,0.17617293,0.0,0.0,1
stress_uncertainty,219,62.21499593,0.10144949,9.96317597,0.11765535,0.0,0.0,1
stress_uncertainty,220,66.49769174,0.19547506,8.65485026,0.08521682,0.0,0.0,1
stress_uncertainty,221,60.90850073,0.11906788,8.61999969,0.1351954,0.0,0.0,1
stress_uncertainty,222,65.4469283,0.1225647,8.61097506,0.11799012,0.0,0.0,1
stress_uncertainty,223,66.39883216,0.17556193,10.31058205,0.1415834,0.0,0.0,1
stress_uncertainty,224,62.91025165,0.17623479,10.54853773,0.12514897,0.0,0.0,1
stress_uncertainty,225,63.4078329,0.16440008,7.74105296,0.08759293,0.0,0.0,1
stress_uncertainty,226,65.35804784,0.18699542,7.07823269,0.08629962,0.0,0.0,1
stress_uncertainty,227,73.83955083,0.12354046,8.10470593,0.17608505,0.0,0.0,1
stress_uncertainty,228,69.1012538,0.1921845,8.00197446,0.11414373,0.0,0.0,1
stress_uncertainty,229,62.90476954,0.11867248,8.17708927,0.13724318,0.0,0.0,1
stress_uncertainty,230,73.27398237,0.1114406,10.08111342,0.10739351,0.0,0.0,1
stress_uncertainty,231,74.83793925,0.18033192,9.79931073,0.17028118,0.0,0.0,1
stress_uncertainty,232,69.1892157,0.11611419,8.00032067,0.09079498,0.0,0.0,1
stress_uncertainty,233,66.54795072,0.1443572,8.78168812,0.09423217,0.0,0.0,1
stress_uncertainty,234,65.36026155,0.14484148,9.19329733,0.12068356,0.0,0.0,1
stress_uncertainty,235,69.93842767,0.1479568,10.09791323,0.17022894,0.0,0.0,1
stress_uncertainty,236,61.77725621,0.11011705,9.69443104,0.11419908,0.0,0.0,1
stress_uncertainty,237,60.23091272,0.17115336,8.73386948,0.17859624,0.0,0.0,1
stress_uncertainty,238,73.12439264,0.13220118,9.31458841,0.13575728,0.0,0.0,1
stress_uncertainty,239,68.18353628,0.16216262,8.19493375,0.12671786,0.0,0.0,1
stress_uncertainty,240,64.4863519,0.18379898,10.42750911,0.16290559,0.0,0.0,1
stress_uncertainty,241,61.62842747,0.13002372,9.03417223,0.10794016,0.0,0.0,1
stress_uncertainty,242,64.48264417,0.18024686,10.78438675,0.15083781,0.0,0.0,1
stress_uncertainty,243,70.5651057,0.12655682,8.67267182,0.08243847,0.0,0.0,1
stress_uncertainty,244,66.59968114,0.10191184,9.86834432,0.12391178,0.0,0.0,1
stress_uncertainty,245,64.72783097,0.14583828,8.38482387,0.17096716,0.0,0.0,1
stress_uncertainty,246,73.76276776,0.1667822,9.30356319,0.10003416,0.0,0.0,1
stress_uncertainty,247,73.23846789,0.19388092,7.00574196,0.14841217,0.0,0.0,1
stress_uncertainty,248,73.30269672,0.10105854,8.78491486,0.11065423,0.0,0.0,1
stress_uncertainty,249,72.84389788,0.12931271,9.61642143,0.12810451,0.0,0.0,1
stress_uncertainty,250,73.6900795,0.13103995,8.87985287,0.17316216,0.0,0.0,1
stress_uncertainty,251,71.28195186,0.12483837,8.41054684,0.16575152,0.0,0.0,1
stress_uncertainty,252,70.58897325,0.14905334,10.34611414,0.12617545,0.0,0.0,1
stress_uncertainty,253,64.44859526,0.17414978,9.39138901,0.08126777,0.0,0.0,1
stress_uncertainty,254,65.8546403,0.13926487,7.53972214,0.164866,0.0,0.0,1
stress_uncertainty,255,60.63388046,0.15774271,8.51562511,0.09847734,0.0,0.0,1
stress_uncertainty,256,74.81980462,0.17394916,9.2566308,0.15994684,0.0,0.0,1
stress_uncertainty,257,73.78086606,0.10906729,8.96592867,0.08595217,0.0,0.0,1
stress_uncertainty,258,67.4189592,0.19903885,10.81857363,0.13570352,0.0,0.0,1
stress_uncertainty,259,70.23080291,0.194023,9.2133547,0.09334275,0.0,0.0,1
stress_uncertainty,260,71.82956203,0.13733697,8.72474574,0.10798264,0.0,0.0,1
stress_uncertainty,261,71.88056611,0.10977905,9.14499504,0.1040592,0.0,0.0,1
stress_uncertainty,262,73.38575751,0.14267836,10.01220604,0.11781173,0.0,0.0,1
stress_uncertainty,263,67.56675004,0.15926872,8.29880988,0.08799101,0.0,0.0,1
stress_uncertainty,264,72.79670297,0.13336357,7.25369314,0.14773081,0.0,0.0,1
stress_uncertainty,265,72.28680396,0.11193567,8.42539764,0.15827048,0.0,0.0,1
stress_uncertainty,266,67.71195404,0.12019793,7.40479051,0.10446297,0.0,0.0,1
stress_uncertainty,267,73.01644748,0.16993473,7.90915529,0.15608011,0.0,0.0,1
stress_uncertainty,268,72.3925109,0.16596646,7.69137882,0.1474914,0.0,0.0,1
stress_uncertainty,269,61.97757648,0.17751826,9.22780587,0.1137049,0.0,0.0,1
stress_uncertainty,270,66.02906129,0.10775059,10.96061924,0.10866061,0.0,0.0,1
stress_uncertainty,271,67.5549962,0.11428424,10.8069706,0.10210716,0.0,0.0,1
stress_uncertainty,272,61.22889687,0.13606951,8.04460463,0.13185573,0.0,0.0,1
stress_uncertainty,273,63.25097629,0.14050144,7.85582917,0.14572377,0.0,0.0,1
stress_uncertainty,274,70.74379954,0.10901784,7.15512098,0.14658461,0.0,0.0,1
stress_uncertainty,275,68.53512417,0.10539073,9.50302787,0.09699546,0.0,0.0,1
stress_uncertainty,276,73.88361335,0.14223365,8.79606106,0.15505607,0.0,0.0,1
stress_uncertainty,277,74.57611036,0.13570702,10.86895977,0.1048202,0.0,0.0,1
stress_uncertainty,278,60.67515361,0.1528588,9.32279636,0.12125653,0.0,0.0,1
stress_uncertainty,279,74.28714128,0.14317024,7.39590819,0.10233866,0.0,0.0,1
stress_uncertainty,280,71.37467311,0.14243757,8.82441334,0.1419332,0.0,0.0,1
stress_uncertainty,281,66.07988736,0.19309332,8.1312308,0.09927247,0.0,0.0,1
stress_uncertainty,282,72.78930856,0.13265307,8.17690685,0.13234236,0.0,0.0,1
stress_uncertainty,283,66.8533299,0.16215058,10.60900836,0.16016525,0.0,0.0,1
stress_uncertainty,284,66.52822222,0.17956835,8.28345614,0.14324295,0.0,0.0,1
stress_uncertainty,285,73.12123326,0.11453356,8.88601575,0.09264737,0.0,0.0,1
stress_uncertainty,286,68.36452898,0.17496492,8.12428962,0.16528607,0.0,0.0,1
stress_uncertainty,287,71.0068326,0.12267425,7.09465314,0.09197339,0.0,0.0,1
stress_uncertainty,288,70.38938937,0.19226412,7.92376087,0.13770697,0.0,0.0,1
stress_uncertainty,289,69.50420873,0.188429,9.55617696,0.1697526,0.0,0.0,1
stress_uncertainty,290,64.35816639,0.14535081,7.06696148,0.08848569,0.0,0.0,1
stress_uncertainty,291,68.51357863,0.13386981,10.79949202,0.13834548,0.0,0.0,1
stress_uncertainty,292,66.26993712,0.10900295,10.17398515,0.16102893,0.0,0.0,1
stress_uncertainty,293,70.18945454,0.16264053,9.70723331,0.10822206,0.0,0.0,1
stress_uncertainty,294,61.78864312,0.12511799,7.7147623,0.11099443,0.0,0.0,1
stress_uncertainty,295,72.7833753,0.19125823,9.22320625,0.14976874,0.0,0.0,1
stress_uncertainty,296,74.68474533,0.16386599,7.72354368,0.09783245,0.0,0.0,1
stress_uncertainty,297,71.19685774,0.13736842,8.44463658,0.08187154,0.0,0.0,1
stress_uncertainty,298,68.89505889,0.14797282,7.30223472,0.13974473,0.0,0.0,1
stress_uncertainty,299,61.60688948,0.15046853,10.36177036,0.09757732,0.0,0.0,1
stress_uncertainty,300,69.41939708,0.10226508,9.36462768,0.08633622,0.0,0.0,1
stress_uncertainty,301,68.19921629,0.11913419,9.39843758,0.17427137,0.0,0.0,1
stress_uncertainty,302,69.72401851,0.13797336,8.59335843,0.17480784,0.0,0.0,1
stress_uncertainty,303,70.95564139,0.16732899,8.3831484,0.13862468,0.0,0.0,1
stress_uncertainty,304,67.7055739,0.11231164,8.06187992,0.15551454,0.0,0.0,1
stress_uncertainty,305,67.91394831,0.16802777,9.08683067,0.12895451,0.0,0.0,1
stress_uncertainty,306,73.55645982,0.11367907,8.16348122,0.15600825,0.0,0.0,1
stress_uncertainty,307,64.99465335,0.13940558,8.75090532,0.08581239,0.0,0.0,1
stress_uncertainty,308,72.05655247,0.1043571,7.90361487,0.13966408,0.0,0.0,1
stress_uncertainty,309,64.13192641,0.1155353,8.67643035,0.1549411,0.0,0.0,1
stress_uncertainty,310,61.01159003,0.10038284,8.45577419,0.14435372,0.0,0.0,1
stress_uncertainty,311,69.14971101,0.11529972,8.06989661,0.16020939,0.0,0.0,1
stress_uncertainty,312,62.30818992,0.18333657,8.54917531,0.13898889,0.0,0.0,1
stress_uncertainty,313,69.46163265,0.1407502,7.05695011,0.14490564,0.0,0.0,1
stress_uncertainty,314,72.13146807,0.16094905,7.01694875,0.09391132,0.0,0.0,1
stress_uncertainty,315,62.41893884,0.16018152,8.32431328,0.08410315,0.0,0.0,1
stress_uncertainty,316,61.97965041,0.12013472,8.37916819,0.10864439,0.0,0.0,1
stress_uncertainty,317,71.2970121,0.11803904,7.79168271,0.09746535,0.0,0.0,1
stress_uncertainty,318,69.90310824,0.15103074,10.47765619,0.13467279,0.0,0.0,1
stress_uncertainty,319,69.97526558,0.18316555,8.27799901,0.11973482,0.0,0.0,1
stress_uncertainty,320,70.74057521,0.16920128,8.95805057,0.12144536,0.0,0.0,1
stress_uncertainty,321,71.37042924,0.10019296,8.02737521,0.12447187,0.0,0.0,1
stress_uncertainty,322,63.53597425,0.11415433,8.09487664,0.12916249,0.0,0.0,1
stress_uncertainty,323,71.97625741,0.18994062,9.33939736,0.14262795,0.0,0.0,1
stress_uncertainty,324,66.55158362,0.12377401,8.5590264,0.09971526,0.0,0.0,1
stress_uncertainty,325,63.0105956,0.12084604,10.29900568,0.10364582,0.0,0.0,1
stress_uncertainty,326,71.73602503,0.15013599,9.75017244,0.15684408,0.0,0.0,1
stress_uncertainty,327,62.0163436,0.18377373,9.15086649,0.17287126,0.0,0.0,1
stress_uncertainty,328,70.98822408,0.12017865,9.96976185,0.08425095,0.0,0.0,1
stress_uncertainty,329,68.47607963,0.1147123,8.9639713,0.1613457,0.0,0.0,1
stress_uncertainty,330,68.26047681,0.19416106,8.76621475,0.0948796,0.0,0.0,1
stress_uncertainty,331,69.17705642,0.19669926,7.06555127,0.11156418,0.0,0.0,1
stress_uncertainty,332,68.13781411,0.17992581,9.34832207,0.16191494,0.0,0.0,1
stress_uncertainty,333,61.3542535,0.16794358,7.88916862,0.08593883,0.0,0.0,1
stress_uncertainty,334,71.53983604,0.14678446,10.91419912,0.14361555,0.0,0.0,1
stress_uncertainty,335,70.4697305,0.10618969,9.59742005,0.09854238,0.0,0.0,1
stress_uncertainty,336,67.30342409,0.1660486,9.75700044,0.1173572,0.0,0.0,1
stress_uncertainty,337,63.93124777,0.11183047,7.09039717,0.09086736,0.0,0.0,1
stress_uncertainty,338,63.90169442,0.15390967,8.64644401,0.17072467,0.0,0.0,1
stress_uncertainty,339,60.38628012,0.12194792,8.57994528,0.13754589,0.0,0.0,1
stress_uncertainty,340,70.63187214,0.16429932,8.10220379,0.13278541,0.0,0.0,1
stress_uncertainty,341,67.51216489,0.17777308,9.56332549,0.17179304,0.0,0.0,1
stress_uncertainty,342,65.16405289,0.12223379,10.74839905,0.13718981,0.0,0.0,1
stress_uncertainty,343,61.72337901,0.10557455,8.50664641,0.13323357,0.0,0.0,1
stress_uncertainty,344,69.82618237,0.1767648,7.40102233,0.10488962,0.0,0.0,1
stress_uncertainty,345,72.31481175,0.16871794,8.19794135,0.13885517,0.0,0.0,1
stress_uncertainty,346,63.31033946,0.13351899,8.11321058,0.09033902,0.0,0.0,1
stress_uncertainty,347,67.03358331,0.16822311,8.64906603,0.17398985,0.0,0.0,1
stress_uncertainty,348,63.73128229,0.11422841,8.6868455,0.09972469,0.0,0.0,1
stress_uncertainty,349,74.23644678,0.15075705,9.10518972,0.16704026,0.0,0.0,1
stress_uncertainty,350,68.48492836,0.17970239,10.53204481,0.11395086,0.0,0.0,1
stress_uncertainty,351,72.33532618,0.14714377,7.61819939,0.12415809,0.0,0.0,1
stress_uncertainty,352,70.72520283,0.13966254,10.16232997,0.1061662,0.0,0.0,1
stress_uncertainty,353,66.63836556,0.10168028,7.90678555,0.08829397,0.0,0.0,1
stress_uncertainty,354,72.26464184,0.1122232,10.70096951,0.11699936,0.0,0.0,1
stress_uncertainty,355,66.22174965,0.16814117,7.328781,0.17964763,0.0,0.0,1
stress_uncertainty,356,66.14043366,0.16596584,8.2018724,0.08921206,0.0,0.0,1
stress_uncertainty,357,69.7307235,0.18807248,7.26787376,0.12093141,0.0,0.0,1
stress_uncertainty,358,63.604751,0.10029245,7.54846582,0.08868527,0.0,0.0,1
stress_uncertainty,359,69.87117291,0.12594022,9.1066566,0.0937181,0.0,0.0,1
stress_uncertainty,360,65.61066085,0.1565949,10.65299144,0.12005724,0.0,0.0,1
stress_uncertainty,361,66.44077918,0.14857434,10.90630327,0.08160434,0.0,0.0,1
stress_uncertainty,362,68.08895419,0.10779762,8.09013777,0.08430606,0.0,0.0,1
stress_uncertainty,363,60.85313488,0.18661887,8.18742165,0.08833196,0.0,0.0,1
stress_uncertainty,364,69.7738006,0.15179038,7.1314575,0.13343247,0.0,0.0,1
stress_uncertainty,365,74.1817792,0.18341011,8.78925454,0.14656037,0.0,0.0,1
stress_uncertainty,366,68.79077653,0.15233642,10.70087087,0.13236566,0.0,0.0,1
stress_uncertainty,367,61.58326426,0.17425249,7.93585274,0.11255849,0.0,0.0,1
stress_uncertainty,368,61.56971773,0.13946905,9.91931939,0.08999681,0.0,0.0,1
stress_uncertainty,369,72.77726909,0.1706996,9.10787852,0.11347869,0.0,0.0,1
stress_uncertainty,370,70.49736145,0.15577604,10.91371149,0.12708246,0.0,0.0,1
stress_uncertainty,371,64.54605943,0.15782105,9.76513979,0.16625706,0.0,0.0,1
stress_uncertainty,372,67.91942233,0.19310396,7.47879745,0.09010624,0.0,0.0,1
stress_uncertainty,373,66.75223387,0.17214022,7.08442305,0.10467738,0.0,0.0,1
stress_uncertainty,374,64.26067953,0.11833193,8.87169112,0.16284184,0.0,0.0,1
stress_uncertainty,375,64.33104353,0.18085319,8.9704399,0.16943282,0.0,0.0,1
stress_uncertainty,376,60.17209466,0.10269493,7.40807113,0.11116698,0.0,0.0,1
stress_uncertainty,377,61.66648901,0.11089642,7.40484017,0.16968858,0.0,0.0,1
stress_uncertainty,378,60.60449677,0.19840609,8.58379416,0.17589706,0.0,0.0,1
stress_uncertainty,379,73.41693317,0.13557623,10.65252969,0.11229506,0.0,0.0,1
stress_uncertainty,380,68.10055212,0.11490946,10.54442362,0.16358526,0.0,0.0,1
stress_uncertainty,381,63.68747624,0.19236074,8.26265949,0.13637355,0.0,0.0,1
stress_uncertainty,382,64.71571973,0.14640726,7.73849967,0.08415456,0.0,0.0,1
stress_uncertainty,383,72.68461727,0.1644972,7.35837748,0.17070519,0.0,0.0,1
stress_uncertainty,384,72.88293731,0.15247139,8.44452947,0.1607079,0.0,0.0,1
stress_uncertainty,385,62.31554012,0.15905548,8.96127506,0.16957063,0.0,0.0,1
stress_uncertainty,386,71.81207469,0.11237347,10.65570937,0.1235328,0.0,0.0,1
stress_uncertainty,387,62.60082675,0.13645215,10.82080403,0.10601234,0.0,0.0,1
stress_uncertainty,388,67.06825198,0.12394855,10.40022966,0.13693722,0.0,0.0,1
stress_uncertainty,389,71.26868682,0.1481145,9.55308954,0.08709783,0.0,0.0,1
stress_uncertainty,390,71.78200121,0.14164783,10.27390184,0.10826429,0.0,0.0,1
stress_uncertainty,391,60.92078588,0.10044941,8.8439272,0.10575396,0.0,0.0,1
stress_uncertainty,392,64.29727495,0.12513342,9.75558931,0.09834017,0.0,0.0,1
stress_uncertainty,393,65.43690627,0.1466864,10.90622737,0.10890279,0.0,0.0,1
stress_uncertainty,394,73.40682883,0.19826004,7.94337172,0.13391817,0.0,0.0,1
stress_uncertainty,395,66.35738309,0.14426451,8.56751331,0.13740683,0.0,0.0,1
stress_uncertainty,396,66.29246372,0.15327481,8.12487082,0.08518084,0.0,0.0,1
stress_uncertainty,397,67.47582043,0.14774201,9.97217749,0.15910745,0.0,0.0,1
stress_uncertainty,398,74.97824942,0.19867249,9.173913,0.13167567,0.0,0.0,1
stress_uncertainty,399,71.25708203,0.14593698,8.12448782,0.12316811,0.0,0.0,1
stress_uncertainty,400,67.92940177,0.14123661,9.0111094,0.12293374,0.0,0.0,1
stress_uncertainty,401,64.39345547,0.12031971,7.4261871,0.08552345,0.0,0.0,1
stress_uncertainty,402,65.64409614,0.15203105,8.30578608,0.13453403,0.0,0.0,1
stress_uncertainty,403,65.44549027,0.11870115,7.33775544,0.15351636,0.0,0.0,1
stress_uncertainty,404,72.05344689,0.1402237,8.41336773,0.17072324,0.0,0.0,1
stress_uncertainty,405,62.69186772,0.16113063,7.33654201,0.15541446,0.0,0.0,1
stress_uncertainty,406,71.53736577,0.18632093,8.24412166,0.0948126,0.0,0.0,1
stress_uncertainty,407,64.38144625,0.11933848,9.06693171,0.11498371,0.0,0.0,1
stress_uncertainty,408,73.18959291,0.15365283,7.75868807,0.1327873,0.0,0.0,1
stress_uncertainty,409,71.38616065,0.10291718,8.53753793,0.1399041,0.0,0.0,1
stress_uncertainty,410,74.81601714,0.15948684,9.00483689,0.17459004,0.0,0.0,1
stress_uncertainty,411,67.32028803,0.10424149,8.94944693,0.15789955,0.0,0.0,1
stress_uncertainty,412,64.97179584,0.19927207,7.69266378,0.09224772,0.0,0.0,1
stress_uncertainty,413,62.74965203,0.15465792,10.20700102,0.12123715,0.0,0.0,1
stress_uncertainty,414,71.44868782,0.14645635,7.29911763,0.08118232,0.0,0.0,1
stress_uncertainty,415,66.32855268,0.12179136,10.42719773,0.12009045,0.0,0.0,1
stress_uncertainty,416,62.49534262,0.19336398,10.83940191,0.11638282,0.0,0.0,1
stress_uncertainty,417,65.86543829,0.17007837,10.06545938,0.17599672,0.0,0.0,1
stress_uncertainty,418,61.15522192,0.16250995,9.97260945,0.09688327,0.0,0.0,1
stress_uncertainty,419,62.58995876,0.12582122,9.25955482,0.13021585,0.0,0.0,1
stress_uncertainty,420,72.4630798,0.1054292,9.01283056,0.12984158,0.0,0.0,1
stress_uncertainty,421,63.09352614,0.15691437,8.1808334,0.09871049,0.0,0.0,1
stress_uncertainty,422,61.17640559,0.17140482,8.87764039,0.16052735,0.0,0.0,1
stress_uncertainty,423,74.61478574,0.14754542,8.94886215,0.17473693,0.0,0.0,1
stress_uncertainty,424,73.84908926,0.11789938,9.03434855,0.15779422,0.0,0.0,1
stress_uncertainty,425,74.58131653,0.15765606,8.62708062,0.17416168,0.0,0.0,1
stress_uncertainty,426,71.10941105,0.163295,10.17639804,0.1433938,0.0,0.0,1
stress_uncertainty,427,61.27793779,0.11754251,8.82061809,0.15928979,0.0,0.0,1
stress_uncertainty,428,70.32178856,0.17938538,7.91102683,0.1646898,0.0,0.0,1
stress_uncertainty,429,69.39792864,0.15990822,7.08958304,0.16677414,0.0,0.0,1
stress_uncertainty,430,74.73190352,0.11103405,10.18443285,0.08458878,0.0,0.0,1
stress_uncertainty,431,62.63626878,0.14383429,10.41434825,0.17280322,0.0,0.0,1
stress_uncertainty,432,63.75794559,0.19305548,7.92564808,0.14616675,0.0,0.0,1
stress_uncertainty,433,69.23461544,0.11198137,9.37076792,0.08683594,0.0,0.0,1
stress_uncertainty,434,69.51837517,0.19103114,7.01242719,0.08661908,0.0,0.0,1
stress_uncertainty,435,67.22088765,0.19561532,9.39654263,0.08920155,0.0,0.0,1
stress_uncertainty,436,65.04790233,0.1089172,7.23455949,0.08551174,0.0,0.0,1
stress_uncertainty,437,70.11993326,0.10182841,9.98238686,0.17609915,0.0,0.0,1
stress_uncertainty,438,67.83955204,0.15749778,8.067371,0.17076856,0.0,0.0,1
stress_uncertainty,439,62.54437494,0.10795276,8.77022773,0.15896531,0.0,0.0,1
stress_uncertainty,440,71.20048732,0.17944933,8.21549624,0.0996424,0.0,0.0,1
stress_uncertainty,441,74.30127668,0.18988325,10.99014506,0.11461444,0.0,0.0,1
stress_uncertainty,442,72.12053354,0.11020149,10.14522341,0.08696636,0.0,0.0,1
stress_uncertainty,443,74.14023948,0.15920415,8.77310794,0.11362113,0.0,0.0,1
stress_uncertainty,444,61.37390613,0.12638835,8.85197913,0.12399236,0.0,0.0,1
stress_uncertainty,445,60.27191866,0.10180052,9.019884,0.11380284,0.0,0.0,1
stress_uncertainty,446,71.30754726,0.18241891,7.76867926,0.11805122,0.0,0.0,1
stress_uncertainty,447,66.09363352,0.11285492,8.79599064,0.08473831,0.0,0.0,1
stress_uncertainty,448,72.578384,0.17364634,10.86621028,0.15541466,0.0,0.0,1
stress_uncertainty,449,73.94224905,0.17783523,10.84346875,0.09077504,0.0,0.0,1
stress_uncertainty,450,74.82389026,0.10407015,9.39310499,0.11654118,0.0,0.0,1
stress_uncertainty,451,64.08788031,0.15779958,9.68824146,0.1507113,0.0,0.0,1
stress_uncertainty,452,74.96494671,0.18271416,7.6572535,0.12490569,0.0,0.0,1
stress_uncertainty,453,64.19191575,0.11116111,10.04007907,0.1767384,0.0,0.0,1
stress_uncertainty,454,68.80139791,0.19091382,10.87036177,0.12507354,0.0,0.0,1
stress_uncertainty,455,74.62001342,0.1598786,8.42990071,0.17716394,0.0,0.0,1
stress_uncertainty,456,69.13025818,0.10083878,8.91824732,0.15048312,0.0,0.0,1
stress_uncertainty,457,62.01693777,0.15570896,8.6248586,0.13660595,0.0,0.0,1
stress_uncertainty,458,62.05680147,0.10182217,10.13559959,0.16169193,0.0,0.0,1
stress_uncertainty,459,60.60172285,0.13559583,9.70312575,0.16584114,0.0,0.0,1
stress_uncertainty,460,73.25060448,0.10187454,7.66457606,0.12006989,0.0,0.0,1
stress_uncertainty,461,65.32481992,0.18604467,7.75732767,0.14361951,0.0,0.0,1
stress_uncertainty,462,64.09103305,0.13866638,7.95953235,0.16429469,0.0,0.0,1
stress_uncertainty,463,68.76015933,0.11480193,10.52556867,0.09480381,0.0,0.0,1
stress_uncertainty,464,63.47002961,0.18069008,9.39609941,0.08465235,0.0,0.0,1
stress_uncertainty,465,62.34404643,0.18869755,7.85046567,0.17047366,0.0,0.0,1
stress_uncertainty,466,72.31697535,0.16904239,8.65451326,0.08265568,0.0,0.0,1
stress_uncertainty,467,70.19155846,0.17045205,8.31296171,0.17501178,0.0,0.0,1
stress_uncertainty,468,72.4387872,0.18776965,7.95094334,0.12105907,0.0,0.0,1
stress_uncertainty,469,73.24934217,0.14670125,7.27870187,0.15629975,0.0,0.0,1
stress_uncertainty,470,67.1036432,0.19478454,8.75344241,0.1503292,0.0,0.0,1
stress_uncertainty,471,66.11900638,0.19622609,7.3111528,0.17717478,0.0,0.0,1
stress_uncertainty,472,63.55670408,0.10807035,8.89597986,0.17666018,0.0,0.0,1
stress_uncertainty,473,71.62845898,0.10680457,7.29496634,0.15950952,0.0,0.0,1
stress_uncertainty,474,64.62780372,0.12168285,9.35894244,0.11480342,0.0,0.0,1
stress_uncertainty,475,60.42673015,0.18437691,10.69075641,0.1597867,0.0,0.0,1
stress_uncertainty,476,69.37003471,0.10466986,8.46016462,0.12160221,0.0,0.0,1
stress_uncertainty,477,64.57341827,0.10140371,9.44263958,0.13516412,0.0,0.0,1
stress_uncertainty,478,69.7528097,0.15950406,10.73036431,0.13192359,0.0,0.0,1
stress_uncertainty,479,70.06837596,0.12709758,10.70032178,0.1179945,0.0,0.0,1
stress_uncertainty,480,72.0735351,0.13597459,10.50253216,0.12782761,0.0,0.0,1
stress_uncertainty,481,62.4374264,0.10969148,8.38096201,0.12089853,0.0,0.0,1
stress_uncertainty,482,65.73319032,0.16374566,8.36113396,0.08636125,0.0,0.0,1
stress_uncertainty,483,74.60106167,0.11291931,9.46624643,0.10344474,0.0,0.0,1
stress_uncertainty,484,62.72884945,0.13470023,9.2331311,0.17935412,0.0,0.0,1
stress_uncertainty,485,62.2136388,0.10909496,9.58945953,0.16883336,0.0,0.0,1
stress_uncertainty,486,64.1667346,0.10893785,10.73373029,0.16136142,0.0,0.0,1
stress_uncertainty,487,65.27332192,0.18464604,9.56737656,0.08766163,0.0,0.0,1
stress_uncertainty,488,69.94734239,0.18931624,10.86288569,0.08071594,0.0,0.0,1
stress_uncertainty,489,71.45311864,0.15226581,9.38715307,0.10750088,0.0,0.0,1
stress_uncertainty,490,65.55275936,0.14150333,10.41319734,0.11749505,0.0,0.0,1
stress_uncertainty,491,68.35786333,0.1276158,7.23217873,0.12728322,0.0,0.0,1
stress_uncertainty,492,71.81249741,0.11657738,7.64934153,0.11427123,0.0,0.0,1
stress_uncertainty,493,60.47305973,0.15741959,8.98466235,0.10161751,0.0,0.0,1
stress_uncertainty,494,61.31264488,0.10499553,10.31785719,0.1731647,0.0,0.0,1
stress_uncertainty,495,60.42789268,0.15547061,9.15391398,0.10221553,0.0,0.0,1
stress_uncertainty,496,71.43103178,0.11078726,9.48154275,0.09323538,0.0,0.0,1
stress_uncertainty,497,73.58006221,0.15951194,9.3175894,0.13755312,0.0,0.0,1
stress_uncertainty,498,61.24967442,0.18144533,9.72036407,0.0969084,0.0,0.0,1
stress_uncertainty,499,73.56812594,0.19273152,10.85187211,0.16974801,0.0,0.0,1
stress_uncertainty,500,64.53816212,0.15567704,9.27872184,0.12637665,0.0,0.0,1
stress_uncertainty,501,70.69265091,0.10607282,9.73147855,0.08632828,0.0,0.0,1
stress_uncertainty,502,66.56249465,0.19523701,8.96210522,0.17857281,0.0,0.0,1
stress_uncertainty,503,65.48936983,0.1131632,10.86566923,0.1520619,0.0,0.0,1
stress_uncertainty,504,68.31720744,0.11913809,9.85989826,0.11023083,0.0,0.0,1
stress_uncertainty,505,66.80120394,0.1934644,8.63554862,0.14288827,0.0,0.0,1
stress_uncertainty,506,60.48812008,0.16858973,8.57917336,0.15897956,0.0,0.0,1
stress_uncertainty,507,65.17299224,0.17411343,9.23201066,0.14236722,0.0,0.0,1
stress_uncertainty,508,72.66418658,0.12459347,9.58965904,0.12312123,0.0,0.0,1
stress_uncertainty,509,70.02301602,0.14977415,9.73219674,0.11201781,0.0,0.0,1
stress_uncertainty,510,67.99510627,0.1526217,8.02929099,0.10081395,0.0,0.0,1
stress_uncertainty,511,73.37927714,0.17433965,9.54081729,0.12797434,0.0,0.0,1
stress_uncertainty,512,62.35417737,0.12571748,9.8535436,0.12660757,0.0,0.0,1
stress_uncertainty,513,71.03840955,0.19919883,10.55092553,0.09290621,0.0,0.0,1
stress_uncertainty,514,60.71086252,0.1046781,8.89526196,0.15065159,0.0,0.0,1
stress_uncertainty,515,69.87039829,0.1950717,9.41932638,0.16648337,0.0,0.0,1
stress_uncertainty,516,66.96003469,0.13581921,10.20810227,0.17289853,0.0,0.0,1
stress_uncertainty,517,70.16471574,0.11674562,7.98878919,0.16409007,0.0,0.0,1
